,Unnamed: 0,Sender,Child,UMID,Text,Recipient,Type,Likes,Gender,Age,Media,BMI,mean_BMI,tokens,triples,low,stop,punctuation,stem,stem_string,foods,drinks,restaurants,supermarkets,related,slang,brands,diet,meals,Dmeals,Media_0.0,Media_1.0,Media_2.0,words,words_no,word_string,count,length,nutriscores,nutriscore_mean
836,206145,3829905925,5925.0,79507,Kaas fondeu,,group,0,1,10,0.0,,14,"['Kaas', 'fondeu']","['Kaas', 'fondeu']","['kaas', 'fondeu']","['kaas', 'fondeu']","['kaas', 'fondeu']","['kas', 'fondeu']","kas,fondeu",1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,17,2,[4],4.0
838,206175,3829905925,5925.0,80991,Niet vandaag poffertjes bakken Dan kan ik niet dinsdag wel,3829905942.0,my,0,1,10,0.0,,14,"['Niet', 'vandaag', 'poffertjes', 'bakken', 'Dan', 'kan', 'ik', 'niet', 'dinsdag', 'wel']","['Niet', 'vandaag', 'poffertjes', 'bakken', 'Dan', 'kan', 'ik', 'niet', 'dinsdag', 'wel']","['niet', 'vandaag', 'poffertjes', 'bakken', 'dan', 'kan', 'ik', 'niet', 'dinsdag', 'wel']","['vandaag', 'poffertjes', 'bakken', 'dinsdag', 'wel']","['vandaag', 'poffertjes', 'bakken', 'dinsdag', 'wel']","['vandag', 'poffertjes', 'bak', 'dinsdag', 'wel']","vandag,poffertjes,bak,dinsdag,wel",0,0,0,0,1,0,0,0,0,1,1,0,0,"['poffertjes', 'bak']",2,"poffertjes,bak",17,5,[4],4.0
839,206185,3829905925,5925.0,81252,Gister bij wies was ik gevallen op de weg lag ijs daar op waren we aan het glijden,3829905941.0,my,0,1,10,0.0,,14,"['Gister', 'bij', 'wies', 'was', 'ik', 'gevallen', 'op', 'de', 'weg', 'lag', 'ijs', 'daar', 'op', 'waren', 'we', 'aan', 'het', 'glijden']","['Gister', 'bij', 'wies', 'was', 'ik', 'gevallen', 'op', 'de', 'weg', 'lag', 'ijs', 'daar', 'op', 'waren', 'we', 'aan', 'het', 'glijden']","['gister', 'bij', 'wies', 'was', 'ik', 'gevallen', 'op', 'de', 'weg', 'lag', 'ijs', 'daar', 'op', 'waren', 'we', 'aan', 'het', 'glijden']","['gister', 'wies', 'gevallen', 'weg', 'lag', 'ijs', 'we', 'glijden']","['gister', 'wies', 'gevallen', 'weg', 'lag', 'ijs', 'we', 'glijden']","['gister', 'wies', 'gevall', 'weg', 'lag', 'ijs', 'we', 'glijd']","gister,wies,gevall,weg,lag,ijs,we,glijd",1,0,0,0,0,0,0,0,0,0,1,0,0,['ijs'],1,ijs,17,8,[4],4.0
840,206189,3829905925,5925.0,81273,Deze ook op het ijs,3829905941.0,my,0,1,10,1.0,,14,"['Deze', 'ook', 'op', 'het', 'ijs']","['Deze', 'ook', 'op', 'het', 'ijs']","['deze', 'ook', 'op', 'het', 'ijs']",['ijs'],['ijs'],['ijs'],ijs,1,0,0,0,0,0,0,0,0,0,0,1,0,['ijs'],1,ijs,17,1,[4],4.0
843,206351,3829905925,5925.0,89096,Poeder suiker mee,3829905942.0,my,0,1,10,0.0,,14,"['Poeder', 'suiker', 'mee']","['Poeder', 'suiker', 'mee']","['poeder', 'suiker', 'mee']","['poeder', 'suiker', 'mee']","['poeder', 'suiker', 'mee']","['poeder', 'suiker', 'mee']","poeder,suiker,mee",1,0,0,0,1,0,0,0,0,0,1,0,0,['suiker'],1,suiker,17,3,[4],4.0
845,206436,3829905927,5927.0,69203,En ik eet dadelijk pizza,,group,1,1,11,0.0,,17,"['En', 'ik', 'eet', 'dadelijk', 'pizza']","['En', 'ik', 'eet', 'dadelijk', 'pizza']","['en', 'ik', 'eet', 'dadelijk', 'pizza']","['eet', 'dadelijk', 'pizza']","['eet', 'dadelijk', 'pizza']","['eet', 'dadelijk', 'pizza']","eet,dadelijk,pizza",0,0,0,0,1,0,0,0,1,0,1,0,0,"['pizza', 'eet']",2,"pizza,eet",1,3,[3],3.0
850,207048,3829905928,5928.0,83400,Jir hetbgroepje van Liam gaat ook poffertjes bakken,,group,0,0,10,0.0,,18,"['Jir', 'hetbgroepje', 'van', 'Liam', 'gaat', 'ook', 'poffertjes', 'bakken']","['Jir', 'hetbgroepje', 'van', 'Liam', 'gaat', 'ook', 'poffertjes', 'bakken']","['jir', 'hetbgroepje', 'van', 'liam', 'gaat', 'ook', 'poffertjes', 'bakken']","['jir', 'hetbgroepje', 'liam', 'gaat', 'poffertjes', 'bakken']","['jir', 'hetbgroepje', 'liam', 'gaat', 'poffertjes', 'bakken']","['jir', 'hetbgroepj', 'liam', 'gat', 'poffertjes', 'bak']","jir,hetbgroepj,liam,gat,poffertjes,bak",0,0,0,0,1,0,0,0,0,1,1,0,0,"['poffertjes', 'bak']",2,"poffertjes,bak",11,6,[4],4.0
853,207320,3829905929,5929.0,70972,Ik ga nu eten een boter ham met pindakaas ;-) ;-) ,,group,0,0,10,0.0,,16,"['Ik', 'ga', 'nu', 'eten', 'een', 'boter', 'ham', 'met', 'pindakaas']","['Ik', 'ga', 'nu', 'eten', 'een', 'boter', 'ham', 'met', 'pindakaas']","['ik', 'ga', 'nu', 'eten', 'een', 'boter', 'ham', 'met', 'pindakaas']","['ga', 'eten', 'boter', 'ham', 'pindakaas']","['ga', 'eten', 'boter', 'ham', 'pindakaas']","['ga', 'eten', 'boter', 'ham', 'pindakas']","ga,eten,boter,ham,pindakas",3,0,0,0,1,0,0,0,0,0,1,0,0,"['boter', 'ham', 'eten', 'pindakas']",4,"boter,ham,eten,pindakas",10,5,"[5, 2.2, 3.8]",3.6666666666666665
857,207549,3829905929,5929.0,83382,Ik een borher ham met pindakaas,,group,0,0,10,0.0,,16,"['Ik', 'een', 'borher', 'ham', 'met', 'pindakaas']","['Ik', 'een', 'borher', 'ham', 'met', 'pindakaas']","['ik', 'een', 'borher', 'ham', 'met', 'pindakaas']","['borher', 'ham', 'pindakaas']","['borher', 'ham', 'pindakaas']","['borher', 'ham', 'pindakas']","borher,ham,pindakas",2,0,0,0,0,0,0,0,0,0,1,0,0,"['ham', 'pindakas']",2,"ham,pindakas",10,3,"[2.2, 3.8]",3.0
870,208003,3829905932,5932.0,67093,Is het koekje lekker???????????????????????????,3829905930.0,my,0,0,11,0.0,,13,"['Is', 'het', 'koekje', 'lekker']","['Is', 'het', 'koekje', 'lekker']","['is', 'het', 'koekje', 'lekker']","['koekje', 'lekker']","['koekje', 'lekker']","['koekj', 'lekker']","koekj,lekker",1,0,0,0,0,0,0,0,0,0,1,0,0,['koekj'],1,koekj,14,2,[4],4.0
873,208104,3829905932,5932.0,73919,Ik ga nu friet eten Tot maandag of tot mij dus doei,3829905942.0,my,0,0,11,0.0,,13,"['Ik', 'ga', 'nu', 'friet', 'eten', 'Tot', 'maandag', 'of', 'tot', 'mij', 'dus', 'doei']","['Ik', 'ga', 'nu', 'friet', 'eten', 'Tot', 'maandag', 'of', 'tot', 'mij', 'dus', 'doei']","['ik', 'ga', 'nu', 'friet', 'eten', 'tot', 'maandag', 'of', 'tot', 'mij', 'dus', 'doei']","['ga', 'friet', 'eten', 'maandag', 'doei']","['ga', 'friet', 'eten', 'maandag', 'doei']","['ga', 'friet', 'eten', 'maandag', 'doei']","ga,friet,eten,maandag,doei",1,0,0,0,1,0,0,0,0,0,1,0,0,"['eten', 'friet']",2,"eten,friet",14,5,[4],4.0
876,208115,3829905932,5932.0,74736,Ik heb friet met kip.balletjes,,group,0,0,11,1.0,,13,"['Ik', 'heb', 'friet', 'met', 'kip', 'balletjes']","['Ik', 'heb', 'friet', 'met', 'kip', 'balletjes']","['ik', 'heb', 'friet', 'met', 'kip', 'balletjes']","['friet', 'kip', 'balletjes']","['friet', 'kip', 'balletjes']","['friet', 'kip', 'balletjes']","friet,kip,balletjes",2,0,0,0,0,0,0,0,0,0,0,1,0,"['kip', 'friet']",2,"kip,friet",14,3,"[2, 4]",3.0
880,208250,3829905933,5933.0,67169,Leker koekje hoor nam nam nam,,group,0,1,10,1.0,,14,"['Leker', 'koekje', 'hoor', 'nam', 'nam', 'nam']","['Leker', 'koekje', 'hoor', 'nam', 'nam', 'nam']","['leker', 'koekje', 'hoor', 'nam', 'nam', 'nam']","['leker', 'koekje', 'hoor', 'nam', 'nam', 'nam']","['leker', 'koekje', 'hoor', 'nam', 'nam', 'nam']","['leker', 'koekj', 'hor', 'nam', 'nam', 'nam']","leker,koekj,hor,nam,nam,nam",1,0,0,0,0,0,0,0,0,0,0,1,0,['koekj'],1,koekj,7,6,[4],4.0
885,208373,3829905933,5933.0,85014,Ik maak krente bollen,3829905930.0,my,0,1,10,0.0,,14,"['Ik', 'maak', 'krente', 'bollen']","['Ik', 'maak', 'krente', 'bollen']","['ik', 'maak', 'krente', 'bollen']","['maak', 'krente', 'bollen']","['maak', 'krente', 'bollen']","['mak', 'krent', 'boll']","mak,krent,boll",1,0,0,0,0,0,0,0,0,0,1,0,0,['krent'],1,krent,7,3,[4],4.0
886,208374,3829905933,5933.0,85016,Ik maak krenten bollen,3829905932.0,my,0,1,10,0.0,,14,"['Ik', 'maak', 'krenten', 'bollen']","['Ik', 'maak', 'krenten', 'bollen']","['ik', 'maak', 'krenten', 'bollen']","['maak', 'krenten', 'bollen']","['maak', 'krenten', 'bollen']","['mak', 'krent', 'boll']","mak,krent,boll",1,0,0,0,0,0,0,0,0,0,1,0,0,['krent'],1,krent,7,3,[4],4.0
900,208965,3829905938,5938.0,68317,Je kan op het ijs,,group,0,0,11,0.0,,15,"['Je', 'kan', 'op', 'het', 'ijs']","['Je', 'kan', 'op', 'het', 'ijs']","['je', 'kan', 'op', 'het', 'ijs']",['ijs'],['ijs'],['ijs'],ijs,1,0,0,0,0,0,0,0,0,0,1,0,0,['ijs'],1,ijs,6,1,[4],4.0
904,209039,3829905938,5938.0,70832,Kaas dus,,group,0,0,11,0.0,,15,"['Kaas', 'dus']","['Kaas', 'dus']","['kaas', 'dus']",['kaas'],['kaas'],['kas'],kas,1,0,0,0,0,0,0,0,0,0,1,0,0,['kas'],1,kas,6,1,[4],4.0
906,209212,3829905939,5939.0,71111,Wie heeft zin in taart ,,group,1,0,11,2.0,,14,"['Wie', 'heeft', 'zin', 'in', 'taart']","['Wie', 'heeft', 'zin', 'in', 'taart']","['wie', 'heeft', 'zin', 'in', 'taart']","['zin', 'taart']","['zin', 'taart']","['zin', 'taart']","zin,taart",1,0,0,0,0,0,0,0,0,1,0,0,1,['taart'],1,taart,1,2,[4],4.0
910,209683,3829905941,5941.0,81267,Hij is ook op het ijs,3829905925.0,my,0,1,10,1.0,,16,"['Hij', 'is', 'ook', 'op', 'het', 'ijs']","['Hij', 'is', 'ook', 'op', 'het', 'ijs']","['hij', 'is', 'ook', 'op', 'het', 'ijs']",['ijs'],['ijs'],['ijs'],ijs,1,0,0,0,0,0,0,0,0,0,0,1,0,['ijs'],1,ijs,6,1,[4],4.0
913,209997,3829905942,5942.0,67384,Wie wil snoep,,group,0,1,11,0.0,,18,"['Wie', 'wil', 'snoep']","['Wie', 'wil', 'snoep']","['wie', 'wil', 'snoep']",['snoep'],['snoep'],['snoep'],snoep,1,0,0,0,0,0,0,0,0,0,1,0,0,['snoep'],1,snoep,19,1,[4.4],4.4
916,210033,3829905942,5942.0,69110,Ik heb vegetarische burgers jam met sla,,group,1,1,11,0.0,,18,"['Ik', 'heb', 'vegetarische', 'burgers', 'jam', 'met', 'sla']","['Ik', 'heb', 'vegetarische', 'burgers', 'jam', 'met', 'sla']","['ik', 'heb', 'vegetarische', 'burgers', 'jam', 'met', 'sla']","['vegetarische', 'burgers', 'jam', 'sla']","['vegetarische', 'burgers', 'jam', 'sla']","['vegetarisch', 'burger', 'jam', 'sla']","vegetarisch,burger,jam,sla",1,0,0,0,0,0,0,1,1,0,1,0,0,"['jam', 'burger']",2,"jam,burger",19,4,"[4, 2.4]",3.2
919,210122,3829905942,5942.0,73958,Jij gaat friet eten van ons,3829905928.0,my,0,1,11,0.0,,18,"['Jij', 'gaat', 'friet', 'eten', 'van', 'ons']","['Jij', 'gaat', 'friet', 'eten', 'van', 'ons']","['jij', 'gaat', 'friet', 'eten', 'van', 'ons']","['jij', 'gaat', 'friet', 'eten']","['jij', 'gaat', 'friet', 'eten']","['jij', 'gat', 'friet', 'eten']","jij,gat,friet,eten",1,0,0,0,1,0,0,0,0,0,1,0,0,"['eten', 'friet']",2,"eten,friet",19,4,[4],4.0
923,210263,3829905942,5942.0,79078,Seri ik heb net chips gehaald,3829905924.0,my,0,1,11,0.0,,18,"['Seri', 'ik', 'heb', 'net', 'chips', 'gehaald']","['Seri', 'ik', 'heb', 'net', 'chips', 'gehaald']","['seri', 'ik', 'heb', 'net', 'chips', 'gehaald']","['seri', 'net', 'chips', 'gehaald']","['seri', 'net', 'chips', 'gehaald']","['seri', 'net', 'chip', 'gehaald']","seri,net,chip,gehaald",1,0,0,0,0,0,0,0,0,0,1,0,0,['chip'],1,chip,19,4,[4.2],4.2
924,210265,3829905942,5942.0,79095,Hoe weet je dat wij zoveel chips hebben,3829905924.0,my,0,1,11,0.0,,18,"['Hoe', 'weet', 'je', 'dat', 'wij', 'zoveel', 'chips', 'hebben']","['Hoe', 'weet', 'je', 'dat', 'wij', 'zoveel', 'chips', 'hebben']","['hoe', 'weet', 'je', 'dat', 'wij', 'zoveel', 'chips', 'hebben']","['weet', 'wij', 'zoveel', 'chips']","['weet', 'wij', 'zoveel', 'chips']","['wet', 'wij', 'zovel', 'chip']","wet,wij,zovel,chip",1,0,0,0,0,0,0,0,0,0,1,0,0,['chip'],1,chip,19,4,[4.2],4.2
925,210291,3829905942,5942.0,80909,Liam waarneer gaan we poffertjes bakken voor taal,,group,0,1,11,0.0,,18,"['Liam', 'waarneer', 'gaan', 'we', 'poffertjes', 'bakken', 'voor', 'taal']","['Liam', 'waarneer', 'gaan', 'we', 'poffertjes', 'bakken', 'voor', 'taal']","['liam', 'waarneer', 'gaan', 'we', 'poffertjes', 'bakken', 'voor', 'taal']","['liam', 'waarneer', 'gaan', 'we', 'poffertjes', 'bakken', 'taal']","['liam', 'waarneer', 'gaan', 'we', 'poffertjes', 'bakken', 'taal']","['liam', 'waarner', 'gan', 'we', 'poffertjes', 'bak', 'tal']","liam,waarner,gan,we,poffertjes,bak,tal",0,0,0,0,1,0,0,0,0,1,1,0,0,"['poffertjes', 'bak']",2,"poffertjes,bak",19,7,[4],4.0
927,210297,3829905942,5942.0,80985,Liam kom effe mybuzz vor poffertjes,,group,0,1,11,0.0,,18,"['Liam', 'kom', 'effe', 'mybuzz', 'vor', 'poffertjes']","['Liam', 'kom', 'effe', 'mybuzz', 'vor', 'poffertjes']","['liam', 'kom', 'effe', 'mybuzz', 'vor', 'poffertjes']","['liam', 'kom', 'effe', 'mybuzz', 'vor', 'poffertjes']","['liam', 'kom', 'effe', 'mybuzz', 'vor', 'poffertjes']","['liam', 'kom', 'eff', 'mybuzz', 'vor', 'poffertjes']","liam,kom,eff,mybuzz,vor,poffertjes",0,0,0,0,0,0,0,0,0,1,1,0,0,['poffertjes'],1,poffertjes,19,6,[4],4.0
928,210298,3829905942,5942.0,80990,Zullen we bij jou bakken de poffertjes,3829905937.0,my,0,1,11,0.0,,18,"['Zullen', 'we', 'bij', 'jou', 'bakken', 'de', 'poffertjes']","['Zullen', 'we', 'bij', 'jou', 'bakken', 'de', 'poffertjes']","['zullen', 'we', 'bij', 'jou', 'bakken', 'de', 'poffertjes']","['zullen', 'we', 'jou', 'bakken', 'poffertjes']","['zullen', 'we', 'jou', 'bakken', 'poffertjes']","['zull', 'we', 'jou', 'bak', 'poffertjes']","zull,we,jou,bak,poffertjes",0,0,0,0,1,0,0,0,0,1,1,0,0,"['poffertjes', 'bak']",2,"poffertjes,bak",19,5,[4],4.0
929,210312,3829905942,5942.0,81055,Kan je pannenkoekenmix in een poffertjes pan doen,3829905937.0,my,0,1,11,0.0,,18,"['Kan', 'je', 'pannenkoekenmix', 'in', 'een', 'poffertjes', 'pan', 'doen']","['Kan', 'je', 'pannenkoekenmix', 'in', 'een', 'poffertjes', 'pan', 'doen']","['kan', 'je', 'pannenkoekenmix', 'in', 'een', 'poffertjes', 'pan', 'doen']","['pannenkoekenmix', 'poffertjes', 'pan']","['pannenkoekenmix', 'poffertjes', 'pan']","['pannenkoekenmix', 'poffertjes', 'pan']","pannenkoekenmix,poffertjes,pan",0,0,0,0,1,0,0,0,0,1,1,0,0,"['poffertjes', 'pan']",2,"poffertjes,pan",19,3,[4],4.0
930,210343,3829905942,5942.0,83468,Wij gaan speciale poffertjes bakken,,group,0,1,11,0.0,,18,"['Wij', 'gaan', 'speciale', 'poffertjes', 'bakken']","['Wij', 'gaan', 'speciale', 'poffertjes', 'bakken']","['wij', 'gaan', 'speciale', 'poffertjes', 'bakken']","['wij', 'gaan', 'speciale', 'poffertjes', 'bakken']","['wij', 'gaan', 'speciale', 'poffertjes', 'bakken']","['wij', 'gan', 'special', 'poffertjes', 'bak']","wij,gan,special,poffertjes,bak",0,0,0,0,1,0,0,0,0,1,1,0,0,"['poffertjes', 'bak']",2,"poffertjes,bak",19,5,[4],4.0
931,210372,3829905942,5942.0,86934,Riva zijn de poffertjes lekker en gelukt,3829905925.0,my,0,1,11,0.0,,18,"['Riva', 'zijn', 'de', 'poffertjes', 'lekker', 'en', 'gelukt']","['Riva', 'zijn', 'de', 'poffertjes', 'lekker', 'en', 'gelukt']","['riva', 'zijn', 'de', 'poffertjes', 'lekker', 'en', 'gelukt']","['riva', 'poffertjes', 'lekker', 'gelukt']","['riva', 'poffertjes', 'lekker', 'gelukt']","['riva', 'poffertjes', 'lekker', 'gelukt']","riva,poffertjes,lekker,gelukt",0,0,0,0,0,0,0,0,0,1,1,0,0,['poffertjes'],1,poffertjes,19,4,[4],4.0
935,210495,3829905943,5943.0,73037,Wie heeft er zin in taart,,group,0,1,10,2.0,,17,"['Wie', 'heeft', 'er', 'zin', 'in', 'taart']","['Wie', 'heeft', 'er', 'zin', 'in', 'taart']","['wie', 'heeft', 'er', 'zin', 'in', 'taart']","['zin', 'taart']","['zin', 'taart']","['zin', 'taart']","zin,taart",1,0,0,0,0,0,0,0,0,1,0,0,1,['taart'],1,taart,21,2,[4],4.0
945,213379,5830306062,6062.0,113675,Heb net patatjes gegeten,,group,0,0,10,0.0,,15,"['Heb', 'net', 'patatjes', 'gegeten']","['Heb', 'net', 'patatjes', 'gegeten']","['heb', 'net', 'patatjes', 'gegeten']","['net', 'patatjes', 'gegeten']","['net', 'patatjes', 'gegeten']","['net', 'patatjes', 'geget']","net,patatjes,geget",0,0,0,0,0,0,0,0,1,0,1,0,0,['patatjes'],1,patatjes,1,3,[4],4.0
969,215190,5830306071,6071.0,113629,Direct lekker frietjes eten met deniesje,,group,1,1,10,0.0,,19,"['Direct', 'lekker', 'frietjes', 'eten', 'met', 'deniesje']","['Direct', 'lekker', 'frietjes', 'eten', 'met', 'deniesje']","['direct', 'lekker', 'frietjes', 'eten', 'met', 'deniesje']","['direct', 'lekker', 'frietjes', 'eten', 'deniesje']","['direct', 'lekker', 'frietjes', 'eten', 'deniesje']","['direct', 'lekker', 'frietjes', 'eten', 'deniesj']","direct,lekker,frietjes,eten,deniesj",0,0,0,0,1,0,0,0,1,0,1,0,0,"['frietjes', 'eten']",2,"frietjes,eten",10,5,[4],4.0
970,215204,5830306071,6071.0,113695,Ik heb net ook patatjes gegeten met denise,,group,0,1,10,0.0,,19,"['Ik', 'heb', 'net', 'ook', 'patatjes', 'gegeten', 'met', 'denise']","['Ik', 'heb', 'net', 'ook', 'patatjes', 'gegeten', 'met', 'denise']","['ik', 'heb', 'net', 'ook', 'patatjes', 'gegeten', 'met', 'denise']","['net', 'patatjes', 'gegeten', 'denise']","['net', 'patatjes', 'gegeten', 'denise']","['net', 'patatjes', 'geget', 'denis']","net,patatjes,geget,denis",0,0,0,0,0,0,0,0,1,0,1,0,0,['patatjes'],1,patatjes,10,4,[4],4.0
975,215465,5830306073,6073.0,114714,Dadelijk friet eten met mijn schattie??,,group,0,1,10,0.0,,0,"['Dadelijk', 'friet', 'eten', 'met', 'mijn', 'schattie']","['Dadelijk', 'friet', 'eten', 'met', 'mijn', 'schattie']","['dadelijk', 'friet', 'eten', 'met', 'mijn', 'schattie']","['dadelijk', 'friet', 'eten', 'schattie']","['dadelijk', 'friet', 'eten', 'schattie']","['dadelijk', 'friet', 'eten', 'schattie']","dadelijk,friet,eten,schattie",1,0,0,0,1,0,0,0,0,0,1,0,0,"['eten', 'friet']",2,"eten,friet",3,4,[4],4.0
981,216172,5830306074,6074.0,115218,Hoezo zei jij gisteren ik ga friet eten met mijn schattie,5830306073.0,my,0,1,10,0.0,,15,"['Hoezo', 'zei', 'jij', 'gisteren', 'ik', 'ga', 'friet', 'eten', 'met', 'mijn', 'schattie']","['Hoezo', 'zei', 'jij', 'gisteren', 'ik', 'ga', 'friet', 'eten', 'met', 'mijn', 'schattie']","['hoezo', 'zei', 'jij', 'gisteren', 'ik', 'ga', 'friet', 'eten', 'met', 'mijn', 'schattie']","['hoezo', 'zei', 'jij', 'gisteren', 'ga', 'friet', 'eten', 'schattie']","['hoezo', 'zei', 'jij', 'gisteren', 'ga', 'friet', 'eten', 'schattie']","['hoezo', 'zei', 'jij', 'gister', 'ga', 'friet', 'eten', 'schattie']","hoezo,zei,jij,gister,ga,friet,eten,schattie",1,0,0,0,1,0,0,0,0,0,1,0,0,"['eten', 'friet']",2,"eten,friet",20,8,[4],4.0
984,216389,5830306074,6074.0,116134,Broodje worst,5830306081.0,my,0,1,10,0.0,,15,"['Broodje', 'worst']","['Broodje', 'worst']","['broodje', 'worst']","['broodje', 'worst']","['broodje', 'worst']","['broodj', 'worst']","broodj,worst",2,0,0,0,0,0,0,0,0,1,1,0,0,"['worst', 'broodj']",2,"worst,broodj",20,2,"[3.2, 2]",2.6
1004,217731,5830306081,6081.0,116115,Hoe word je een worstenbroodje,5830306074.0,my,0,1,10,0.0,,16,"['Hoe', 'word', 'je', 'een', 'worstenbroodje']","['Hoe', 'word', 'je', 'een', 'worstenbroodje']","['hoe', 'word', 'je', 'een', 'worstenbroodje']","['word', 'worstenbroodje']","['word', 'worstenbroodje']","['word', 'worstenbroodj']","word,worstenbroodj",0,0,0,0,0,0,0,0,1,1,1,0,0,['worstenbroodj'],1,worstenbroodj,14,2,[3],3.0
1005,217732,5830306081,6081.0,116117,Jij bent een hamburger,5830306074.0,my,0,1,10,0.0,,16,"['Jij', 'bent', 'een', 'hamburger']","['Jij', 'bent', 'een', 'hamburger']","['jij', 'bent', 'een', 'hamburger']","['jij', 'bent', 'hamburger']","['jij', 'bent', 'hamburger']","['jij', 'bent', 'hamburger']","jij,bent,hamburger",0,0,0,0,0,0,0,0,1,0,1,0,0,['hamburger'],1,hamburger,14,3,[3.5],3.5
1007,217786,5830306082,6082.0,109598,Lijkt me lekker deze cakejes maar nii allemaal in een keer eten??,,group,1,1,11,2.0,,19,"['Lijkt', 'me', 'lekker', 'deze', 'cakejes', 'maar', 'nii', 'allemaal', 'in', 'een', 'keer', 'eten']","['Lijkt', 'me', 'lekker', 'deze', 'cakejes', 'maar', 'nii', 'allemaal', 'in', 'een', 'keer', 'eten']","['lijkt', 'me', 'lekker', 'deze', 'cakejes', 'maar', 'nii', 'allemaal', 'in', 'een', 'keer', 'eten']","['lijkt', 'lekker', 'cakejes', 'nii', 'allemaal', 'keer', 'eten']","['lijkt', 'lekker', 'cakejes', 'nii', 'allemaal', 'keer', 'eten']","['lijkt', 'lekker', 'cakejes', 'nii', 'allemal', 'ker', 'eten']","lijkt,lekker,cakejes,nii,allemal,ker,eten",0,0,0,0,1,0,0,0,1,0,0,0,1,"['cakejes', 'eten']",2,"cakejes,eten",7,7,[4],4.0
1011,217951,5830306084,6084.0,112224,Frietjes,,group,0,0,11,0.0,,18,['Frietjes'],['Frietjes'],['frietjes'],['frietjes'],['frietjes'],['frietjes'],frietjes,0,0,0,0,0,0,0,0,1,0,1,0,0,['frietjes'],1,frietjes,2,1,[4],4.0
1021,222933,3912502886,2886.0,58226,Ik wil yodieyo yogurt kaas,3912502902.0,my,0,0,11,0.0,,21,"['Ik', 'wil', 'yodieyo', 'yogurt', 'kaas']","['Ik', 'wil', 'yodieyo', 'yogurt', 'kaas']","['ik', 'wil', 'yodieyo', 'yogurt', 'kaas']","['yodieyo', 'yogurt', 'kaas']","['yodieyo', 'yogurt', 'kaas']","['yodieyo', 'yogurt', 'kas']","yodieyo,yogurt,kas",1,1,0,0,0,0,0,0,0,0,1,0,0,"['yogurt', 'kas']",2,"yogurt,kas",13,3,"[2.2, 4]",3.1
1022,222948,3912502886,2886.0,72426,Kaas banaan,,group,0,0,11,0.0,,21,"['Kaas', 'banaan']","['Kaas', 'banaan']","['kaas', 'banaan']","['kaas', 'banaan']","['kaas', 'banaan']","['kas', 'banan']","kas,banan",2,0,0,0,0,0,0,0,0,0,1,0,0,"['banan', 'kas']",2,"banan,kas",13,2,"[2, 4]",3.0
1038,226583,3929005796,5796.0,73173,Ik heb pizza van rozario die komt er aan,,group,0,1,10,0.0,,15,"['Ik', 'heb', 'pizza', 'van', 'rozario', 'die', 'komt', 'er', 'aan']","['Ik', 'heb', 'pizza', 'van', 'rozario', 'die', 'komt', 'er', 'aan']","['ik', 'heb', 'pizza', 'van', 'rozario', 'die', 'komt', 'er', 'aan']","['pizza', 'rozario', 'komt']","['pizza', 'rozario', 'komt']","['pizza', 'rozario', 'komt']","pizza,rozario,komt",0,0,0,0,0,0,0,0,1,0,1,0,0,['pizza'],1,pizza,5,3,[3],3.0
1044,227588,3929005803,5803.0,58827,K heb lekker zin in taart jam,,group,0,1,10,0.0,,20,"['K', 'heb', 'lekker', 'zin', 'in', 'taart', 'jam']","['K', 'heb', 'lekker', 'zin', 'in', 'taart', 'jam']","['k', 'heb', 'lekker', 'zin', 'in', 'taart', 'jam']","['lekker', 'zin', 'taart', 'jam']","['lekker', 'zin', 'taart', 'jam']","['lekker', 'zin', 'taart', 'jam']","lekker,zin,taart,jam",2,0,0,0,0,0,0,0,0,1,1,0,0,"['jam', 'taart']",2,"jam,taart",54,4,"[4, 4]",4.0
1045,227621,3929005803,5803.0,59825,Appel met friet en appel met hamburger mc donalds,,group,0,1,10,2.0,,20,"['Appel', 'met', 'friet', 'en', 'appel', 'met', 'hamburger', 'mc', 'donalds']","['Appel', 'met', 'friet', 'en', 'appel', 'met', 'hamburger', 'mc', 'donalds']","['appel', 'met', 'friet', 'en', 'appel', 'met', 'hamburger', 'mc', 'donalds']","['appel', 'friet', 'appel', 'hamburger', 'mc', 'donalds']","['appel', 'friet', 'appel', 'hamburger', 'mc', 'donalds']","['appel', 'friet', 'appel', 'hamburger', 'mc', 'donald']","appel,friet,appel,hamburger,mc,donald",2,0,0,0,0,0,0,0,1,0,0,0,1,"['appel', 'appel', 'hamburger', 'friet']",4,"appel,appel,hamburger,friet",54,6,"[2, 2, 3.5, 4]",2.875
1046,227809,3929005803,5803.0,62074,Love you too en ik heb patat gegeten en tomaat,3929005812.0,my,0,1,10,0.0,,20,"['Love', 'you', 'too', 'en', 'ik', 'heb', 'patat', 'gegeten', 'en', 'tomaat']","['Love', 'you', 'too', 'en', 'ik', 'heb', 'patat', 'gegeten', 'en', 'tomaat']","['love', 'you', 'too', 'en', 'ik', 'heb', 'patat', 'gegeten', 'en', 'tomaat']","['love', 'you', 'too', 'patat', 'gegeten', 'tomaat']","['love', 'you', 'too', 'patat', 'gegeten', 'tomaat']","['lov', 'you', 'too', 'patat', 'geget', 'tomat']","lov,you,too,patat,geget,tomat",1,0,0,0,0,0,0,0,0,1,1,0,0,"['patat', 'tomat']",2,"patat,tomat",54,6,"[4, 1.5]",2.75
